stt,file_path,duration
572,F:\Thomas\v76.mp4,9:40
573,F:\Thomas\V77 sửa.mp4,8:02
574,F:\Thomas\V78 sửa.mp4,9:13
576,F:\Thomas\v8.mp4,4:07
577,F:\Thomas\v80.mp4,8:00
578,F:\Thomas\v81.mp4,8:00
579,F:\Thomas\v82.mp4,8:33
580,F:\Thomas\v83.mp4,7:44
575,F:\Thomas\V79.mp4,8:47
581,F:\Thomas\v84b.mp4,8:14
585,F:\Thomas\v87 sua lai.mp4,7:43
582,F:\Thomas\V85.mp4,10:35
583,F:\Thomas\v86 sua lai.mp4,8:58
587,F:\Thomas\v89 sua lai 2.mp4,6:50
584,F:\Thomas\v86b.mp4,8:58
586,F:\Thomas\v88 sua lai 2.mp4,8:16
588,F:\Thomas\v9.mp4,4:09
589,F:\Thomas\v90.mp4,8:07
590,F:\Thomas\v91.mp4,6:31
593,F:\Thomas\v94.mp4,6:27
592,F:\Thomas\V93L play.mp4,7:41
595,F:\Thomas\V96 sửa.mp4,5:34
591,F:\Thomas\V92L play.mp4,8:22
594,F:\Thomas\V95.mp4,8:02
596,F:\Thomas\V97.mp4,7:29
597,F:\Thomas\v98.mp4,7:27
598,F:\Thomas\v99.mp4,9:40
