stt,file_path,duration,lastest_used_value
57,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\537HA\537HA.mp4,4:18,26513071
58,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\538HC\538HC.mp4,4:17,25492727
59,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\539D\V539DD_1.mp4,4:06,24953948
60,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\540GC\540GC.mp4,3:56,26446676
61,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\541GA\541GA.mp4,4:22,25844114
62,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\542HD\V542HD.mp4,5:17,26508138
63,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\543HC\543HC.mp4,3:41,25481573
64,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\544HA\V544HA.mp4,3:41,25844557
65,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\545HD\V545HD.mp4,4:53,25565150
66,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\546HA\546HA.mp4,4:34,25213933
67,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\547HC\547HC.mp4,4:12,24961171
68,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\548HA\548HA.mp4,4:24,24549081
69,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\549FD\V549FD.mp4,6:01,25468449
70,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\550FA\550FA.mp4,4:09,25213388
71,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\551FC\551FC.mp4,5:05,24366695
72,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\552FA\552FA.mp4,3:57,24614241
73,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\553DC\553DC.mp4,4:58,24534087
74,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\554HD\V554HD_1.mp4,4:45,24866802
75,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\555DC\555DC-1.mp4,4:18,24534611
76,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\556FD\V556FD_2-1.mp4,4:07,24800580
77,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\557FD\V557FD.mp4,5:53,24359116
78,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\558FD\V558FD.mp4,4:50,24021938
79,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\559FA\559FA.mp4,3:26,24027980
80,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\560FC\560FC.mp4,5:26,23766791
81,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\561HB\561HB.mp4,4:40,23771266
82,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\562HD\V562HD-1.mp4,5:01,24179362
83,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\563HA\563HA.mp4,4:23,24020603
84,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\564HC\564HC.mp4,4:50,24193489
85,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\565KD\V565KD.mp4,6:07,24258893
86,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\566KD\V566KD.mp4,6:08,23679149
87,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\567FA\567FA.mp4,4:44,23418092
88,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\568FA\568FA.mp4,3:55,23417727
89,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\569GC\569GC.mp4,3:28,22704306
90,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\570HB\570HB.mp4,7:30,23158039
91,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\571HB\571HB.mp4,5:53,23154047
92,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\572HB\572HB-1.mp4,5:28,21955888
93,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\573KA\573KA.mp4,5:04,22798060
94,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\574KC\574KC.mp4,4:55,23161540
95,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\575KC\575KC-1.mp4,4:24,23328898
96,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\576HB\576HB_mp4.mp4,5:05,21953549
97,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\577HA\577HA.mp4,4:49,22735885
98,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\578HC\578HC.mp4,4:16,22704757
99,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\579GC\579GC.mp4,3:43,23332096
100,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\580GB\580GB.mp4,2:57,21937335
101,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\581KC\581KC.mp4,5:17,22705272
102,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\582KA\582KA.mp4,4:53,22194456
103,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\583GA\583GA-1.mp4,3:43,22194068
104,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\584GC\584GC-1.mp4,3:51,22117956
105,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\585HB\585HB-1.mp4,5:31,21870937
106,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\586HC\586HC-1.mp4,4:58,22118546
107,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\587KA\587KA.mp4,3:51,21587237
108,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\588KC\588KC-1.mp4,5:21,22119081
109,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\589HC\589HC.mp4,5:17,21504922
110,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\590HA\590HA.mp4,5:23,21580527
111,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\591KC\591KC.mp4,5:10,21349025
112,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\592KD\592KD.mp4,5:05,19453737
113,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\593GA\593GA.mp4,3:44,18568043
114,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\594GA\594GA.mp4,4:31,19185528
115,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\595KA\595KA-1.mp4,4:19,19185020
116,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\596KB\596KB.mp4,4:45,19365665
117,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\597KA\597KA.mp4,4:02,18662334
118,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\598KD\598KD.mp4,6:02,18826629
119,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\599GA\599GA.mp4,3:54,18661997
120,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\600GD\600GD.mp4,3:27,19097784
121,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\601HD\601HD.mp4,5:22,18907250
122,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\602HD\V602HD.mp4,4:33,19507233
123,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\603KD\V603KD.mp4,5:16,18756165
124,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\604KA\604KA.mp4,5:11,16675535
