stt,file_path,duration,lastest_used_value
66,H:\Number\Number 1.0\A\ĐÃ UP\167BHD\V167BHD.mp4,06:47,28387117
67,H:\Number\Number 1.0\A\ĐÃ UP\169BGC\169BGC.mp4,04:51,28099988
68,H:\Number\Number 1.0\A\ĐÃ UP\170BGB\170BGB_1.mp4,05:15,28468378
69,H:\Number\Number 1.0\A\ĐÃ UP\171BGC\171BGC.mp4,04:58,28046065
70,H:\Number\Number 1.0\A\ĐÃ UP\172BGC\172BGC.mp4,05:02,28040542
71,H:\Number\Number 1.0\A\ĐÃ UP\174BGC\174BGC.mp4,06:05,28020910
72,H:\Number\Number 1.0\A\ĐÃ UP\175BGC\175BGC.mp4,04:30,28020626
73,H:\Number\Number 1.0\A\ĐÃ UP\176BGC\176BGC.mp4,04:53,28018110
74,H:\Number\Number 1.0\A\ĐÃ UP\177BGC\177BGC.mp4,05:18,28016101
75,H:\Number\Number 1.0\A\ĐÃ UP\178BGD\V178BGD.mp4,04:55,28465981
76,H:\Number\Number 1.0\A\ĐÃ UP\179BGC\179BGC.mp4,04:21,28977378
77,H:\Number\Number 1.0\A\ĐÃ UP\180BGC\180BGC.mp4,04:47,28966808
78,H:\Number\Number 1.0\A\ĐÃ UP\181BGC\181BGC.mp4,06:01,28731447
79,H:\Number\Number 1.0\A\ĐÃ UP\182BGC\182BGC-1.mp4,06:22,28731179
80,H:\Number\Number 1.0\A\ĐÃ UP\183BGC\183BGC.mp4,05:34,28730428
81,H:\Number\Number 1.0\A\ĐÃ UP\184BGC\184BGC.mp4,05:10,28730215
82,H:\Number\Number 1.0\A\ĐÃ UP\190BGA\190BGA.mp4,05:08,26571872
83,H:\Number\Number 1.0\A\ĐÃ UP\191BGB\191BGB.mp4,03:58,25945750
84,H:\Number\Number 1.0\A\ĐÃ UP\192BGB\192BGB.mp4,04:40,25945931
85,H:\Number\Number 1.0\A\ĐÃ UP\193BFB\193BFB.mp4,05:59,25792194
86,H:\Number\Number 1.0\A\ĐÃ UP\194BFB\194BFB.mp4,04:51,25795253
87,H:\Number\Number 1.0\A\ĐÃ UP\195BFC\195BFC.mp4,04:55,27668856
88,H:\Number\Number 1.0\A\ĐÃ UP\196BFC\196BFC.mp4,05:03,27605490
89,H:\Number\Number 1.0\A\ĐÃ UP\197BFC\197BFC.mp4,04:19,27601049
90,H:\Number\Number 1.0\A\ĐÃ UP\198BFC\198BFC.mp4,05:48,27592451
91,H:\Number\Number 1.0\A\ĐÃ UP\199BGB\199BGB.mp4,05:59,25794116
92,H:\Number\Number 1.0\A\ĐÃ UP\200FB\200FB.mp4,08:56,25793325
93,H:\Number\Number 1.0\A\ĐÃ UP\201FD\V201FD.mp4,07:30,25688090
